air_temperature,humidity,pressure,rainfall,track_temperature,wind_direction,wind_speed,date,session_key,meeting_key
19.6,78,1011.7,0,37.2,275,1.3,2023-04-28T13:07:02.235000+00:00,9064,1207
19.6,79,1011.7,0,36.2,265,1.3,2023-04-28T13:08:02.218000+00:00,9064,1207
19.6,79,1011.7,0,35.8,263,1,2023-04-28T13:09:02.218000+00:00,9064,1207
19.6,80,1011.7,0,35.4,257,1.3,2023-04-28T13:10:02.217000+00:00,9064,1207
19.6,80,1011.7,0,35,213,1.2,2023-04-28T13:11:02.216000+00:00,9064,1207
19.6,80,1011.7,0,34.7,282,1,2023-04-28T13:12:02.231000+00:00,9064,1207
19.5,80,1011.7,0,34.7,130,1.3,2023-04-28T13:13:02.215000+00:00,9064,1207
19.5,80,1011.7,0,34.7,19,0.8,2023-04-28T13:14:02.214000+00:00,9064,1207
19.5,80,1011.7,0,34.6,331,0.5,2023-04-28T13:15:02.229000+00:00,9064,1207
19.4,81,1011.9,0,34.2,16,0,2023-04-28T13:16:02.229000+00:00,9064,1207
19.4,81,1011.7,0,34.2,38,1,2023-04-28T13:17:02.228000+00:00,9064,1207
19.4,81,1011.7,0,34.2,81,1.5,2023-04-28T13:18:02.227000+00:00,9064,1207
19.4,81,1011.7,0,34.1,16,1,2023-04-28T13:19:02.227000+00:00,9064,1207
19.4,82,1011.7,0,33.5,11,0.8,2023-04-28T13:20:02.226000+00:00,9064,1207
19.3,82,1011.7,0,33.6,77,1.3,2023-04-28T13:21:02.225000+00:00,9064,1207
19.3,82,1011.7,0,33.6,16,0.8,2023-04-28T13:22:02.225000+00:00,9064,1207
19.3,82,1011.7,0,33.6,96,0.4,2023-04-28T13:23:02.224000+00:00,9064,1207
19.3,81,1011.7,0,33.6,9,0.8,2023-04-28T13:24:02.223000+00:00,9064,1207
19.3,80,1011.7,0,33.6,38,0.6,2023-04-28T13:25:02.223000+00:00,9064,1207
19.4,80,1011.7,0,33.6,50,0.6,2023-04-28T13:26:02.222000+00:00,9064,1207
19.3,80,1011.7,0,33.9,342,0.6,2023-04-28T13:27:02.221000+00:00,9064,1207
19.3,80,1011.7,0,33.8,306,1.1,2023-04-28T13:28:02.221000+00:00,9064,1207
19.3,81,1011.7,0,33.8,307,0.8,2023-04-28T13:29:02.220000+00:00,9064,1207
19.3,80,1011.7,0,33.5,37,0.8,2023-04-28T13:30:02.235000+00:00,9064,1207
19.2,80,1011.7,0,33.4,257,0.6,2023-04-28T13:31:02.234000+00:00,9064,1207
19.2,80,1011.7,0,33.6,323,0.5,2023-04-28T13:32:02.233000+00:00,9064,1207
19.2,80,1011.7,0,33.6,303,0.8,2023-04-28T13:33:02.233000+00:00,9064,1207
19.3,80,1011.5,0,33.6,99,0.5,2023-04-28T13:34:02.216000+00:00,9064,1207
19.2,80,1011.5,0,33.3,327,1,2023-04-28T13:35:02.216000+00:00,9064,1207
19.3,81,1011.7,0,32.9,50,1.1,2023-04-28T13:36:02.215000+00:00,9064,1207
19.2,81,1011.5,0,33.2,74,0.8,2023-04-28T13:37:02.230000+00:00,9064,1207
19.2,81,1011.5,0,32.9,37,0.6,2023-04-28T13:38:02.229000+00:00,9064,1207
19.2,81,1011.7,0,32.9,347,0.8,2023-04-28T13:39:02.213000+00:00,9064,1207
19.3,81,1011.7,0,32.9,352,0.6,2023-04-28T13:40:02.228000+00:00,9064,1207
19.3,81,1011.7,0,32.5,72,0.6,2023-04-28T13:41:02.227000+00:00,9064,1207
19.2,81,1011.7,0,32.5,0,0.6,2023-04-28T13:42:02.227000+00:00,9064,1207
19.3,81,1011.7,0,32.5,279,0.8,2023-04-28T13:43:02.242000+00:00,9064,1207
19.3,81,1011.7,0,32.3,235,1.1,2023-04-28T13:44:02.225000+00:00,9064,1207
19.4,82,1011.7,0,31.6,320,0.8,2023-04-28T13:45:02.225000+00:00,9064,1207
19.4,82,1011.7,0,31.6,336,0.6,2023-04-28T13:46:02.239000+00:00,9064,1207
19.5,81,1011.5,0,31.7,225,0.5,2023-04-28T13:47:02.239000+00:00,9064,1207
19.6,81,1011.7,0,31.7,210,0.6,2023-04-28T13:48:02.254000+00:00,9064,1207
19.6,80,1011.7,0,31.3,53,0.8,2023-04-28T13:49:02.269000+00:00,9064,1207
19.5,81,1011.7,0,31.2,47,0.5,2023-04-28T13:50:02.284000+00:00,9064,1207
19.5,81,1011.7,0,30.6,78,0.8,2023-04-28T13:51:02.299000+00:00,9064,1207
19.5,82,1011.7,0,30.4,35,0.8,2023-04-28T13:52:02.313000+00:00,9064,1207
19.4,82,1011.5,0,30.4,89,1,2023-04-28T13:53:02.313000+00:00,9064,1207
19.4,82,1011.5,0,30.7,359,0.6,2023-04-28T13:54:02.312000+00:00,9064,1207
19.4,82,1011.7,0,31,56,0.8,2023-04-28T13:55:02.311000+00:00,9064,1207
19.4,82,1011.5,0,31,76,0.6,2023-04-28T13:56:02.326000+00:00,9064,1207
19.4,82,1011.7,0,31,209,0.6,2023-04-28T13:57:02.326000+00:00,9064,1207
19.4,82,1011.7,0,30.5,334,1.2,2023-04-28T13:58:02.325000+00:00,9064,1207
19.4,82,1011.7,0,30.4,323,0.8,2023-04-28T13:59:02.356000+00:00,9064,1207
19.4,82,1011.7,0,30.4,126,0.5,2023-04-28T14:00:02.355000+00:00,9064,1207
19.5,81,1011.7,0,30.4,284,1.1,2023-04-28T14:01:02.354000+00:00,9064,1207
19.5,81,1011.7,0,30.2,286,0.5,2023-04-28T14:02:02.353000+00:00,9064,1207
19.5,81,1011.7,0,30.4,286,0.8,2023-04-28T14:03:02.353000+00:00,9064,1207
19.5,81,1011.7,0,30.1,355,1,2023-04-28T14:04:02.352000+00:00,9064,1207
19.5,82,1011.7,0,30,72,0.6,2023-04-28T14:05:02.351000+00:00,9064,1207
19.5,82,1011.7,0,30,221,0.4,2023-04-28T14:06:02.351000+00:00,9064,1207
19.5,82,1011.7,0,30,0,1,2023-04-28T14:07:02.334000+00:00,9064,1207
19.5,82,1011.7,0,29.7,350,0.6,2023-04-28T14:08:02.349000+00:00,9064,1207
19.5,82,1011.5,0,29.6,49,0.8,2023-04-28T14:09:02.364000+00:00,9064,1207
19.5,82,1011.7,0,29.6,282,0.8,2023-04-28T14:10:02.379000+00:00,9064,1207
19.5,82,1011.5,0,29.6,75,0.8,2023-04-28T14:11:02.394000+00:00,9064,1207
19.5,82,1011.7,0,29.6,314,0.4,2023-04-28T14:12:02.393000+00:00,9064,1207
19.5,82,1011.7,0,29.2,6,0.6,2023-04-28T14:13:02.393000+00:00,9064,1207
19.5,83,1011.5,0,29.2,63,0.8,2023-04-28T14:14:02.392000+00:00,9064,1207
19.4,83,1011.5,0,29.5,51,0.6,2023-04-28T14:15:02.392000+00:00,9064,1207
19.4,83,1011.7,0,29.2,73,1.1,2023-04-28T14:16:02.391000+00:00,9064,1207
19.3,83,1011.5,0,29,69,0.6,2023-04-28T14:17:02.390000+00:00,9064,1207
19.4,83,1011.5,0,29,19,0.6,2023-04-28T14:18:02.405000+00:00,9064,1207
19.3,83,1011.5,0,29.2,353,0.5,2023-04-28T14:19:02.389000+00:00,9064,1207
19.3,83,1011.5,0,29.2,15,0.8,2023-04-28T14:20:02.404000+00:00,9064,1207
19.3,83,1011.5,0,29.4,345,0.5,2023-04-28T14:21:02.419000+00:00,9064,1207
19.4,83,1011.5,0,29.4,0,0.6,2023-04-28T14:22:02.433000+00:00,9064,1207
19.4,83,1011.5,0,29.1,162,0,2023-04-28T14:23:02.448000+00:00,9064,1207
19.5,83,1011.5,0,29.1,275,0.4,2023-04-28T14:24:02.448000+00:00,9064,1207
19.4,83,1011.5,0,28.8,65,0.6,2023-04-28T14:25:02.463000+00:00,9064,1207
19.4,83,1011.5,0,28.9,160,0.6,2023-04-28T14:26:02.462000+00:00,9064,1207
19.4,83,1011.5,0,29,13,0.8,2023-04-28T14:27:02.461000+00:00,9064,1207
19.3,83,1011.5,0,29,212,0.8,2023-04-28T14:28:02.476000+00:00,9064,1207
19.3,83,1011.5,0,28.7,114,0.6,2023-04-28T14:29:02.476000+00:00,9064,1207
19.3,83,1011.5,0,28.7,26,0.6,2023-04-28T14:30:02.475000+00:00,9064,1207
19.3,82,1011.5,0,28.8,347,0.6,2023-04-28T14:31:02.490000+00:00,9064,1207
23.6,68,1011.5,0,47.1,79,1.2,2023-04-29T08:15:06.361000+00:00,9278,1207
23.6,68,1011.5,0,47.1,84,0.8,2023-04-29T08:16:06.360000+00:00,9278,1207
23.6,68,1011.5,0,47.1,107,1.2,2023-04-29T08:17:06.359000+00:00,9278,1207
23.6,68,1011.5,0,47.1,25,1.1,2023-04-29T08:18:06.358000+00:00,9278,1207
23.8,68,1011.5,0,47.2,93,0.8,2023-04-29T08:19:06.357000+00:00,9278,1207
23.9,67,1011.5,0,47.7,60,0.8,2023-04-29T08:20:06.356000+00:00,9278,1207
24,67,1011.4,0,47.8,74,1.5,2023-04-29T08:21:06.355000+00:00,9278,1207
24.1,66,1011.5,0,47.8,51,1,2023-04-29T08:22:06.369000+00:00,9278,1207
24.2,66,1011.4,0,47.8,47,1.1,2023-04-29T08:23:06.368000+00:00,9278,1207
24.3,66,1011.2,0,47.6,305,1.2,2023-04-29T08:24:06.367000+00:00,9278,1207
24.2,66,1011.2,0,48.2,76,1,2023-04-29T08:25:06.366000+00:00,9278,1207
24.3,67,1011.2,0,48.1,78,1,2023-04-29T08:26:06.365000+00:00,9278,1207
24.4,67,1011.4,0,48.1,27,0.8,2023-04-29T08:27:06.364000+00:00,9278,1207
24.4,67,1011.4,0,47.2,3,1.2,2023-04-29T08:28:06.394000+00:00,9278,1207
24.4,68,1011.2,0,47.5,14,0.8,2023-04-29T08:29:06.361000+00:00,9278,1207
24.2,69,1011.2,0,47.8,45,1.1,2023-04-29T08:30:06.360000+00:00,9278,1207
24.2,69,1011.2,0,47.8,92,1.2,2023-04-29T08:31:06.359000+00:00,9278,1207
24.2,71,1011.2,0,47.1,14,1.3,2023-04-29T08:32:06.358000+00:00,9278,1207
24.2,71,1011.2,0,47.2,62,0.8,2023-04-29T08:33:06.357000+00:00,9278,1207
24.3,71,1011.2,0,47.5,238,0.8,2023-04-29T08:34:06.372000+00:00,9278,1207
24.4,69,1011.2,0,47.9,220,1.1,2023-04-29T08:35:06.371000+00:00,9278,1207
24.6,68,1011.2,0,48.8,356,0.8,2023-04-29T08:36:06.370000+00:00,9278,1207
24.8,66,1011.2,0,48.5,0,1,2023-04-29T08:37:06.368000+00:00,9278,1207
24.9,65,1011.2,0,48.5,15,0.6,2023-04-29T08:38:06.367000+00:00,9278,1207
25,65,1011.2,0,48.8,21,0.5,2023-04-29T08:39:06.366000+00:00,9278,1207
25,66,1011.2,0,48.8,103,1.3,2023-04-29T08:40:06.365000+00:00,9278,1207
25,65,1011.2,0,48.3,2,0.6,2023-04-29T08:41:06.364000+00:00,9278,1207
25,65,1011.2,0,48.3,351,1.2,2023-04-29T08:42:06.363000+00:00,9278,1207
25,65,1011.2,0,48.3,351,1.2,2023-04-29T08:43:06.362000+00:00,9278,1207
25,65,1011,0,48.2,68,0.8,2023-04-29T08:44:06.377000+00:00,9278,1207
24.9,66,1011,0,47.8,105,1.5,2023-04-29T08:45:06.391000+00:00,9278,1207
24.7,68,1011,0,47.5,41,0.6,2023-04-29T08:46:06.390000+00:00,9278,1207
24.5,69,1011,0,47.5,33,1,2023-04-29T08:47:06.389000+00:00,9278,1207
24.5,70,1011,0,47.7,75,1,2023-04-29T08:48:06.388000+00:00,9278,1207
24.5,70,1011,0,47.7,75,1,2023-04-29T08:49:06.402000+00:00,9278,1207
24.5,69,1011,0,47.8,1,0.8,2023-04-29T08:50:06.417000+00:00,9278,1207
24.4,69,1011,0,48.4,342,0.6,2023-04-29T08:51:06.416000+00:00,9278,1207
24.3,67,1011,0,48.5,47,0.6,2023-04-29T08:52:06.415000+00:00,9278,1207
24.3,67,1011,0,48.5,25,0.8,2023-04-29T08:53:06.414000+00:00,9278,1207
24.4,68,1011,0,48.5,353,1.2,2023-04-29T08:54:06.413000+00:00,9278,1207
24.3,68,1011,0,48.6,71,1.3,2023-04-29T08:55:06.411000+00:00,9278,1207
24.4,68,1011,0,48.6,23,1.1,2023-04-29T08:56:06.426000+00:00,9278,1207
24.4,69,1011,0,48.6,21,1.1,2023-04-29T08:57:06.425000+00:00,9278,1207
24.5,69,1011,0,49,10,1.5,2023-04-29T08:58:06.471000+00:00,9278,1207
24.5,69,1011,0,49.2,232,0.8,2023-04-29T08:59:06.454000+00:00,9278,1207
24.7,67,1011,0,49.5,177,0.6,2023-04-29T09:00:06.469000+00:00,9278,1207
24.8,66,1011,0,50,0,0.8,2023-04-29T09:01:06.483000+00:00,9278,1207
24.5,65,1010.9,0,49.6,1,1.1,2023-04-29T09:02:06.482000+00:00,9278,1207
24.4,66,1010.9,0,49.3,48,1,2023-04-29T09:03:06.497000+00:00,9278,1207
24.4,66,1011,0,48.5,129,0.6,2023-04-29T09:04:06.495000+00:00,9278,1207
24.3,65,1011,0,48.5,341,0.8,2023-04-29T09:05:06.494000+00:00,9278,1207
24.2,65,1010.9,0,48.5,72,0.6,2023-04-29T09:06:06.493000+00:00,9278,1207
24,66,1010.7,0,47.8,356,0.8,2023-04-29T09:07:06.508000+00:00,9278,1207
24,66,1011,0,48.3,32,1.1,2023-04-29T09:08:06.491000+00:00,9278,1207
23.7,67,1010.9,0,48.5,22,1.1,2023-04-29T09:09:06.490000+00:00,9278,1207
23.5,67,1010.9,0,48.5,24,0.8,2023-04-29T09:10:06.505000+00:00,9278,1207
23.3,67,1010.9,0,48.2,53,1.1,2023-04-29T09:11:06.488000+00:00,9278,1207
23.2,67,1010.9,0,48.5,22,1,2023-04-29T09:12:06.502000+00:00,9278,1207
23.2,66,1011,0,48.4,81,1,2023-04-29T09:13:06.517000+00:00,9278,1207
23.2,66,1010.9,0,48.4,352,1,2023-04-29T09:14:06.532000+00:00,9278,1207
23.3,67,1010.9,0,48.6,4,1.2,2023-04-29T09:15:06.546000+00:00,9278,1207
23.4,65,1010.9,0,49.6,30,0.5,2023-04-29T09:16:06.545000+00:00,9278,1207
23.5,64,1010.9,0,49.7,331,1.2,2023-04-29T09:17:06.560000+00:00,9278,1207
23.5,64,1010.9,0,49.4,27,0.6,2023-04-29T09:18:06.558000+00:00,9278,1207
23.4,64,1010.9,0,49.4,323,0.8,2023-04-29T09:19:06.557000+00:00,9278,1207
23.2,64,1010.7,0,49.4,8,0.8,2023-04-29T09:20:06.556000+00:00,9278,1207
23.2,63,1010.7,0,49.5,75,0.8,2023-04-29T09:21:06.586000+00:00,9278,1207
23.2,63,1010.7,0,49.7,63,0.6,2023-04-29T09:22:06.570000+00:00,9278,1207
28.8,58,1017.7,0,44.9,106,4,2023-05-06T19:45:36.435000+00:00,9074,1208
28.9,58,1017.7,0,44.9,149,4.1,2023-05-06T19:46:36.450000+00:00,9074,1208
29,57,1017.7,0,45.2,155,5,2023-05-06T19:47:36.448000+00:00,9074,1208
29,58,1017.7,0,45.4,138,4.1,2023-05-06T19:48:36.447000+00:00,9074,1208
28.9,57,1017.7,0,45.7,124,3.2,2023-05-06T19:49:36.446000+00:00,9074,1208
28.8,57,1017.7,0,46.2,137,4.8,2023-05-06T19:50:36.445000+00:00,9074,1208
28.7,57,1017.7,0,46.6,140,4.6,2023-05-06T19:51:36.444000+00:00,9074,1208
28.7,57,1017.7,0,46.6,117,3.5,2023-05-06T19:52:36.443000+00:00,9074,1208
28.7,57,1017.7,0,46.8,147,2.4,2023-05-06T19:53:36.442000+00:00,9074,1208
28.8,57,1017.7,0,47.1,338,1.6,2023-05-06T19:54:36.441000+00:00,9074,1208
28.9,56,1017.7,0,47.6,171,1.7,2023-05-06T19:55:36.440000+00:00,9074,1208
29,56,1017.5,0,46.8,117,2.7,2023-05-06T19:56:36.454000+00:00,9074,1208
29.1,57,1017.5,0,46.6,160,2.4,2023-05-06T19:57:36.438000+00:00,9074,1208
29.1,58,1017.5,0,46.6,152,2.7,2023-05-06T19:58:36.452000+00:00,9074,1208
29.1,59,1017.5,0,45.9,185,2.2,2023-05-06T19:59:36.451000+00:00,9074,1208
29.1,58,1017.5,0,46.2,124,2.9,2023-05-06T20:00:36.450000+00:00,9074,1208
29.3,58,1017.5,0,46.4,138,2.7,2023-05-06T20:01:36.465000+00:00,9074,1208
29.1,58,1017.5,0,46.4,251,2.4,2023-05-06T20:02:36.464000+00:00,9074,1208
29.2,57,1017.4,0,46.6,167,3.9,2023-05-06T20:03:36.463000+00:00,9074,1208
29.2,58,1017.5,0,46.2,138,2.5,2023-05-06T20:04:36.493000+00:00,9074,1208
29.1,58,1017.4,0,45.8,140,3,2023-05-06T20:05:36.507000+00:00,9074,1208
29.1,58,1017.4,0,45.7,129,3.7,2023-05-06T20:06:36.506000+00:00,9074,1208
29,58,1017.5,0,45.4,95,3.2,2023-05-06T20:07:36.505000+00:00,9074,1208
28.9,58,1017.4,0,44.4,160,3.9,2023-05-06T20:08:36.520000+00:00,9074,1208
28.9,60,1017.5,0,43.9,145,2.9,2023-05-06T20:09:36.534000+00:00,9074,1208
28.8,60,1017.4,0,43.6,102,4.1,2023-05-06T20:10:36.549000+00:00,9074,1208
28.6,60,1017.5,0,42.7,148,2.5,2023-05-06T20:11:36.548000+00:00,9074,1208
28.7,60,1017.5,0,42.5,139,3.7,2023-05-06T20:12:36.578000+00:00,9074,1208
28.7,59,1017.4,0,42.5,136,3.9,2023-05-06T20:13:36.577000+00:00,9074,1208
28.6,59,1017.4,0,42.2,152,5,2023-05-06T20:14:36.576000+00:00,9074,1208
28.5,60,1017.2,0,41.8,142,2.5,2023-05-06T20:15:36.575000+00:00,9074,1208
28.5,60,1017.2,0,42.5,156,3.9,2023-05-06T20:16:36.574000+00:00,9074,1208
28.5,61,1017.2,0,43.1,146,3,2023-05-06T20:17:36.573000+00:00,9074,1208
28.6,62,1017.2,0,43.8,116,1.5,2023-05-06T20:18:36.572000+00:00,9074,1208
28.8,59,1017.2,0,43.8,132,3,2023-05-06T20:19:36.571000+00:00,9074,1208
29,58,1017.2,0,46.1,146,3.5,2023-05-06T20:20:36.570000+00:00,9074,1208
29,58,1017.2,0,46.1,131,3.7,2023-05-06T20:21:36.568000+00:00,9074,1208
28.9,60,1017.2,0,44,134,3.2,2023-05-06T20:22:36.567000+00:00,9074,1208
28.9,59,1017.2,0,44.2,141,3.4,2023-05-06T20:23:36.566000+00:00,9074,1208
28.8,58,1017.2,0,44,132,4,2023-05-06T20:24:36.565000+00:00,9074,1208
28.6,60,1017.2,0,43.9,132,5,2023-05-06T20:25:36.564000+00:00,9074,1208
28.5,60,1017.4,0,44.2,141,4.3,2023-05-06T20:26:36.579000+00:00,9074,1208
28.5,60,1017.4,0,44.2,141,5.3,2023-05-06T20:27:36.578000+00:00,9074,1208
28.3,62,1017.4,0,43.3,130,3.7,2023-05-06T20:28:36.624000+00:00,9074,1208
28.4,62,1017.4,0,42.3,142,4.3,2023-05-06T20:29:36.576000+00:00,9074,1208
28.3,62,1017.5,0,41.9,160,4.4,2023-05-06T20:30:36.574000+00:00,9074,1208
28.3,62,1017.5,0,41,156,3.5,2023-05-06T20:31:36.573000+00:00,9074,1208
28.4,62,1017.4,0,41,65,3.4,2023-05-06T20:32:36.572000+00:00,9074,1208
28.4,61,1017.4,0,40.8,109,2,2023-05-06T20:33:36.571000+00:00,9074,1208
28.5,60,1017.4,0,41,157,2.5,2023-05-06T20:34:36.586000+00:00,9074,1208
28.5,60,1017.4,0,41.8,141,4,2023-05-06T20:35:36.585000+00:00,9074,1208
28.5,60,1017.5,0,42.5,163,3.7,2023-05-06T20:36:36.584000+00:00,9074,1208
28.5,61,1017.4,0,42.6,147,2.2,2023-05-06T20:37:36.598000+00:00,9074,1208
28.5,61,1017.4,0,42.7,182,3.4,2023-05-06T20:38:36.628000+00:00,9074,1208
28.5,59,1017.5,0,42.7,0,1.7,2023-05-06T20:39:36.627000+00:00,9074,1208
28.6,59,1017.4,0,43.8,201,1.6,2023-05-06T20:40:36.626000+00:00,9074,1208
28.6,58,1017.4,0,43.2,147,2.5,2023-05-06T20:41:36.625000+00:00,9074,1208
28.7,59,1017.2,0,43.2,135,2,2023-05-06T20:42:36.609000+00:00,9074,1208
28.8,59,1017.5,0,43,97,2,2023-05-06T20:43:36.639000+00:00,9074,1208
28.8,59,1017.4,0,42.5,148,2,2023-05-06T20:44:36.653000+00:00,9074,1208
28.7,60,1017.4,0,41.7,139,2.4,2023-05-06T20:45:36.668000+00:00,9074,1208
28.5,59,1017.4,0,41.5,111,2.5,2023-05-06T20:46:36.667000+00:00,9074,1208
28.6,59,1017.2,0,41.5,123,4.3,2023-05-06T20:47:36.666000+00:00,9074,1208
28.5,59,1017.2,0,41.7,141,5,2023-05-06T20:48:36.680000+00:00,9074,1208
28.4,60,1017.2,0,41.7,140,6,2023-05-06T20:49:36.679000+00:00,9074,1208
28.4,61,1017.4,0,41.7,117,4.1,2023-05-06T20:50:36.694000+00:00,9074,1208
28.5,60,1017.4,0,41.7,128,4.3,2023-05-06T20:51:36.693000+00:00,9074,1208
28.4,59,1017.2,0,41,117,3.2,2023-05-06T20:52:36.692000+00:00,9074,1208
28.4,59,1017.2,0,40.4,139,4.1,2023-05-06T20:53:36.691000+00:00,9074,1208
28.5,59,1017.2,0,40.5,138,4.1,2023-05-06T20:54:36.705000+00:00,9074,1208
28.6,59,1017.4,0,41,161,3.7,2023-05-06T20:55:36.704000+00:00,9074,1208
28.6,60,1017.2,0,41.5,150,3,2023-05-06T20:56:36.703000+00:00,9074,1208
28.7,59,1017.2,0,41.7,141,3.7,2023-05-06T20:57:36.702000+00:00,9074,1208
28.8,59,1017.2,0,41.9,144,4.1,2023-05-06T20:58:36.701000+00:00,9074,1208
28.8,59,1017.4,0,41.7,143,5,2023-05-06T20:59:36.747000+00:00,9074,1208
28.5,60,1017.4,0,41.7,149,3.7,2023-05-06T21:00:36.699000+00:00,9074,1208
28.4,60,1017.2,0,41.3,136,3.7,2023-05-06T21:01:36.698000+00:00,9074,1208
28.3,60,1017.2,0,41.6,135,3.2,2023-05-06T21:02:36.697000+00:00,9074,1208
28.3,60,1017.2,0,41.8,133,3.9,2023-05-06T21:03:36.711000+00:00,9074,1208
28.1,60,1017.2,0,41.7,134,3.9,2023-05-06T21:04:36.694000+00:00,9074,1208
28.1,60,1017.2,0,41.2,139,4.4,2023-05-06T21:05:36.693000+00:00,9074,1208
28,60,1017.2,0,39.9,145,4.6,2023-05-06T21:06:36.708000+00:00,9074,1208
28,61,1017.4,0,39.6,151,5.9,2023-05-06T21:07:36.707000+00:00,9074,1208
28,61,1017.4,0,39.6,132,2.9,2023-05-06T21:08:36.706000+00:00,9074,1208
28.1,61,1017.5,0,39.7,136,3.5,2023-05-06T21:09:36.705000+00:00,9074,1208
28.2,60,1017.5,0,40.3,111,2.5,2023-05-06T21:10:36.704000+00:00,9074,1208
28.2,58,1017.4,0,40.2,134,2.9,2023-05-06T21:11:36.734000+00:00,9074,1208
24.4,43,1016.5,0,48.9,263,1.3,2023-05-27T13:47:38.928000+00:00,9090,1210
24.4,45,1016.5,0,48.9,289,1.1,2023-05-27T13:48:38.928000+00:00,9090,1210
24.4,44,1016.5,0,49.5,292,0.8,2023-05-27T13:49:38.927000+00:00,9090,1210
24.3,45,1016.5,0,49.6,313,1,2023-05-27T13:50:38.926000+00:00,9090,1210
24.3,44,1016.5,0,49.1,315,0.5,2023-05-27T13:51:38.926000+00:00,9090,1210
24.4,41,1016.5,0,49.1,234,0.8,2023-05-27T13:52:38.941000+00:00,9090,1210
24.7,42,1016.5,0,49,265,0.8,2023-05-27T13:53:38.940000+00:00,9090,1210
24.9,43,1016.4,0,48.6,286,0.6,2023-05-27T13:54:38.939000+00:00,9090,1210
24.9,42,1016.4,0,48.4,274,0.8,2023-05-27T13:55:38.939000+00:00,9090,1210
25,41,1016.4,0,48.6,240,0.8,2023-05-27T13:56:38.938000+00:00,9090,1210
25.1,41,1016.5,0,48.2,74,0.4,2023-05-27T13:57:38.937000+00:00,9090,1210
25.1,40,1016.5,0,48.8,148,0.6,2023-05-27T13:58:38.936000+00:00,9090,1210
25.2,41,1016.4,0,48.4,163,0.6,2023-05-27T13:59:38.936000+00:00,9090,1210
25.2,41,1016.5,0,48.4,168,0.6,2023-05-27T14:00:38.935000+00:00,9090,1210
25.3,41,1016.5,0,48.4,165,0.8,2023-05-27T14:01:38.934000+00:00,9090,1210
25.3,41,1016.5,0,48.3,202,0.6,2023-05-27T14:02:38.934000+00:00,9090,1210
25.4,38,1016.5,0,48.5,0,1,2023-05-27T14:03:38.933000+00:00,9090,1210
25.6,37,1016.4,0,48.5,68,0.8,2023-05-27T14:04:38.932000+00:00,9090,1210
25.9,35,1016.5,0,48.9,149,0.8,2023-05-27T14:05:38.932000+00:00,9090,1210
26.1,35,1016.2,0,47.8,161,1.1,2023-05-27T14:06:38.931000+00:00,9090,1210
26.2,35,1016.4,0,47.2,175,1.3,2023-05-27T14:07:38.930000+00:00,9090,1210
26.2,34,1016.4,0,47.2,249,0.6,2023-05-27T14:08:38.930000+00:00,9090,1210
26.3,33,1016.4,0,46.6,313,1.6,2023-05-27T14:09:38.929000+00:00,9090,1210
26.2,34,1016.4,0,46.6,294,1,2023-05-27T14:10:38.928000+00:00,9090,1210
26.1,34,1016.4,0,47,290,1,2023-05-27T14:11:38.943000+00:00,9090,1210
26,34,1016.5,0,47.5,288,1,2023-05-27T14:12:38.942000+00:00,9090,1210
26.1,33,1016.4,0,47.9,305,1.1,2023-05-27T14:13:38.942000+00:00,9090,1210
26.1,32,1016.2,0,47.9,282,1.2,2023-05-27T14:14:38.941000+00:00,9090,1210
26,32,1016.4,0,47.7,295,1,2023-05-27T14:15:38.940000+00:00,9090,1210
25.9,32,1016.2,0,47.7,311,0.6,2023-05-27T14:16:38.940000+00:00,9090,1210
25.7,32,1016.4,0,47.8,0,0.6,2023-05-27T14:17:38.939000+00:00,9090,1210
25.8,30,1016.4,0,48,274,0.4,2023-05-27T14:18:38.938000+00:00,9090,1210
26,31,1016.2,0,47.8,270,0.6,2023-05-27T14:19:38.938000+00:00,9090,1210
25.8,31,1016.2,0,47.6,190,0.8,2023-05-27T14:20:38.937000+00:00,9090,1210
25.8,32,1016.2,0,47.6,153,1,2023-05-27T14:21:38.936000+00:00,9090,1210
26,32,1016.2,0,47.3,158,1.6,2023-05-27T14:22:38.936000+00:00,9090,1210
26,30,1016.2,0,47.1,138,1,2023-05-27T14:23:38.935000+00:00,9090,1210
26,31,1016.2,0,47.1,154,0.8,2023-05-27T14:24:38.934000+00:00,9090,1210
25.9,32,1016.2,0,46.2,0,1.6,2023-05-27T14:25:38.934000+00:00,9090,1210
25.9,34,1016.2,0,46.1,217,1,2023-05-27T14:26:38.933000+00:00,9090,1210
25.9,35,1016.2,0,46,181,1,2023-05-27T14:27:38.932000+00:00,9090,1210
25.8,37,1016.2,0,45.9,0,0.8,2023-05-27T14:28:38.947000+00:00,9090,1210
25.8,38,1016.2,0,45.2,93,0.8,2023-05-27T14:29:38.931000+00:00,9090,1210
25.9,37,1016.2,0,45.1,267,1.2,2023-05-27T14:30:38.930000+00:00,9090,1210
25.9,35,1016.2,0,45.2,232,0.6,2023-05-27T14:31:38.945000+00:00,9090,1210
25.9,34,1016.2,0,44.8,294,0.6,2023-05-27T14:32:38.944000+00:00,9090,1210
25.8,35,1016.2,0,44.8,286,0.8,2023-05-27T14:33:38.944000+00:00,9090,1210
25.8,32,1016.2,0,45.4,297,1.2,2023-05-27T14:34:38.943000+00:00,9090,1210
25.8,33,1016.2,0,45.6,288,1.2,2023-05-27T14:35:38.942000+00:00,9090,1210
